gene_id_5prime,gene_symbol_5prime,chr_5prime,gene_id_3prime,gene_symbol_3prime,chr_3prime,model_id,model_name,tissue,in_patient,in_frame,in_cosmic_fusions,dataset
SIDG13378,JAKMIP2,5,SIDG33822,SCGB3A2,5,SIDM00292,LU-165,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG13382,JAM3,11,SIDG13793,KIRREL3,11,SIDM00368,SBC-5,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG13406,JPH1,8,SIDG21480,NCOA2,8,SIDM01067,HCC-827,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG13406,JPH1,8,SIDG41661,ZMYM6,1,SIDM00506,COR-L88,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG13408,JPH3,16,SIDG13843,KLHDC4,16,SIDM00865,DMS-114,Lung,False,ambiguous,False,Sanger Cell Lines Fusions
SIDG13431,KANSL1,17,SIDG01511,ARL17A,17,SIDM00925,NCI-H441,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG13450,KATNAL1,13,SIDG41488,ZC3H13,13,SIDM00729,NCI-H2228,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG13453,KATNBL1,15,SIDG38365,TP53BP1,15,SIDM00744,NCI-H1651,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG13461,KAZN,1,SIDG07976,ERMAP,1,SIDM01149,NCI-H847,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG02013,MAILR,8,SIDG20187,MRPS31,13,SIDM00101,NCI-H2591,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG13490,KCNC2,12,SIDG03443,CAPS2,12,SIDM00965,NCI-H446,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG13509,KCNH1,1,SIDG11224,HHAT,1,SIDM00310,NCI-H2804,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG13515,KCNH6,17,SIDG00195,ACE,17,SIDM01116,NCI-H810,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG13515,KCNH6,17,SIDG00195,ACE,17,SIDM01116,NCI-H810,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG13538,KCNJ14,19,SIDG03289,CABP5,19,SIDM00727,NCI-H2342,Lung,False,3UTR_CODING,False,Sanger Cell Lines Fusions
SIDG13538,KCNJ14,19,SIDG03289,CABP5,19,SIDM00727,NCI-H2342,Lung,False,3UTR_CODING,False,Sanger Cell Lines Fusions
SIDG13577,KCNQ3,8,SIDG03493,CASC21,8,SIDM00927,NCI-H510A,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG13577,KCNQ3,8,SIDG03493,CASC21,8,SIDM00927,NCI-H510A,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG13595,KCTD3,1,SIDG13543,KCNK2,1,SIDM00810,A427,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG13638,KDM4C,9,SIDG38395,TPD52L3,9,SIDM00708,NCI-H2087,Lung,False,ambiguous,False,Sanger Cell Lines Fusions
SIDG13642,KDM5A,12,SIDG08863,FBXL14,12,SIDM00294,LU-135,Lung,False,ambiguous,False,Sanger Cell Lines Fusions
SIDG13643,KDM5B,1,SIDG17753,MIER1,1,SIDM00924,ChaGo-K-1,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG13648,KDM6A,X,SIDG73513,PCBP3-AS1,21,SIDM01130,NCI-H520,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG13659,KHDC1,6,SIDG36982,SYNE1,6,SIDM01122,NCI-H661,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG33517,RUBCN,3,SIDG29092,RNF13,3,SIDM01128,NCI-H526,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG33517,RUBCN,3,SIDG29092,RNF13,3,SIDM01128,NCI-H526,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG36933,SUSD6,14,SIDG34972,SLC39A9,14,SIDM00294,LU-135,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG13678,PRORP,14,SIDG01359,ARHGAP5,14,SIDM00716,NCI-H2170,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG13678,PRORP,14,SIDG01359,ARHGAP5,14,SIDM00716,NCI-H2170,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG13692,BLTP1,4,SIDG05749,CXADR,21,SIDM00792,NCI-H1688,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG13712,KIAA1671,22,SIDG01269,APOL2,22,SIDM00365,SBC-1,Lung,False,5UTR_5UTR,False,Sanger Cell Lines Fusions
SIDG13719,KIDINS220,2,SIDG21396,NBAS,2,SIDM00320,VMRC-LCD,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG13720,KIF1A,2,SIDG02778,MAB21L4,2,SIDM00711,NCI-H2066,Lung,True,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG13720,KIF1A,2,SIDG05203,COQ10B,2,SIDM01149,NCI-H847,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG13758,KIF23,15,SIDG10169,GLCE,15,SIDM00925,NCI-H441,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG13758,KIF23,15,SIDG33751,SCAPER,15,SIDM00309,NCI-H2803,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG13790,KIRREL1,1,SIDG19972,MPTX1,1,SIDM00758,NCI-H1993,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG13793,KIRREL3,11,SIDG03136,LINC02911,16,SIDM01126,NCI-H64,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG13793,KIRREL3,11,SIDG03136,LINC02911,16,SIDM01126,NCI-H64,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG13801,KIZ,20,SIDG26306,PTPRF,1,SIDM01117,NCI-H748,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG13830,KLF11,2,SIDG21109,MYCNOS,2,SIDM00223,IST-SL1,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG13815,KLF3,4,SIDG13855,KLHL5,4,SIDM00965,NCI-H446,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG13823,KLF7,2,SIDG26238,PTH2R,2,SIDM00309,NCI-H2803,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG13823,KLF7,2,SIDG26238,PTH2R,2,SIDM00309,NCI-H2803,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG13924,KMT2A,11,SIDG03935,CD3G,11,SIDM01120,NCI-H720,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG13926,KMT2C,7,SIDG72929,LINC03010,7,SIDM00758,NCI-H1993,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG13926,KMT2C,7,SIDG13694,DENND11,7,SIDM00648,NCI-H1304,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG13927,KMT2D,12,SIDG13165,IPO4,14,SIDM00311,NCI-H2810,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG13927,KMT2D,12,SIDG13165,IPO4,14,SIDM00311,NCI-H2810,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG13928,KMT2E,7,SIDG14541,LETM2,8,SIDM01130,NCI-H520,Lung,False,stop-codon,False,Sanger Cell Lines Fusions
SIDG13957,KPNB1,17,SIDG42140,ZNF595,4,SIDM00742,NCI-H1693,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG13971,KRIT1,7,SIDG05082,COG5,7,SIDM00740,NCI-H1703,Lung,False,ambiguous,False,Sanger Cell Lines Fusions
SIDG13971,KRIT1,7,SIDG05082,COG5,7,SIDM00740,NCI-H1703,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG13971,KRIT1,7,SIDG36693,STEAP1,7,SIDM00758,NCI-H1993,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG13982,KRT7,12,SIDG23230,OR7E47P,12,SIDM00523,DMS-53,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG13982,KRT7,12,SIDG23230,OR7E47P,12,SIDM00523,DMS-53,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG14215,KRTAP5-2,11,SIDG13575,KCNQ1OT1,11,SIDM01118,NCI-H740,Lung,False,3UTR_CODING,False,Sanger Cell Lines Fusions
SIDG14317,KYNU,2,SIDG01368,ARHGAP15,2,SIDM00339,LXF-289,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG14317,KYNU,2,SIDG05110,COL6A3,2,SIDM00509,COR-L311,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG00575,AFG1L,6,SIDG24877,PKIB,6,SIDM00320,VMRC-LCD,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG14353,LAMA5,20,SIDG13281,ITCH,20,SIDM00547,LU-65,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG14370,LAMTOR1,11,SIDG23753,P2RY2,11,SIDM00769,NCI-H1838,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG14402,LARP4B,10,SIDG39700,TSPAN33,7,SIDM01163,SW1573,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG14402,LARP4B,10,SIDG39700,TSPAN33,7,SIDM01163,SW1573,Lung,False,ambiguous,False,Sanger Cell Lines Fusions
SIDG14411,LARS2,3,SIDG13746,KIF15,3,SIDM01122,NCI-H661,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG14504,LDLR,19,SIDG09640,FXYD3,19,SIDM00743,NCI-H1666,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG14537,LETM1,4,SIDG17674,MFSD10,4,SIDM00744,NCI-H1651,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG14586,LHFPL6,13,SIDG02013,MAILR,8,SIDM00101,NCI-H2591,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG00190,ACBD6,1,SIDG26566,RABGAP1L,1,SIDM01150,NCI-H838,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG14629,LIMK2,22,SIDG06988,DRG1,22,SIDM01120,NCI-H720,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG14646,LIN52,14,SIDG33642,SAMD4A,14,SIDM00769,NCI-H1838,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG14674,LINC00189,21,SIDG10656,GRIK1,21,SIDM00311,NCI-H2810,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG14674,LINC00189,21,SIDG10656,GRIK1,21,SIDM00311,NCI-H2810,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG14674,LINC00189,21,SIDG10656,GRIK1,21,SIDM00311,NCI-H2810,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG14674,LINC00189,21,SIDG10656,GRIK1,21,SIDM00311,NCI-H2810,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG14711,LINC00276,2,SIDG05102,COL4A5,X,SIDM01120,NCI-H720,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG14711,LINC00276,2,SIDG05103,COL4A6,X,SIDM01120,NCI-H720,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG14711,LINC00276,2,SIDG21108,MYCN,2,SIDM01120,NCI-H720,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG14711,LINC00276,2,SIDG21110,MYCNUT,2,SIDM01120,NCI-H720,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG14711,LINC00276,2,SIDG72433,IRS4-AS1,X,SIDM01120,NCI-H720,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG14711,LINC00276,2,SIDG72433,IRS4-AS1,X,SIDM01120,NCI-H720,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG14711,LINC00276,2,SIDG40912,VSIG1,X,SIDM01120,NCI-H720,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG36081,SOX1-OT,13,SIDG26255,PTMS,12,SIDM01126,NCI-H64,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG36081,SOX1-OT,13,SIDG26255,PTMS,12,SIDM01126,NCI-H64,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG14885,LINC00511,17,SIDG71573,BCAS3-AS1,17,SIDM00758,NCI-H1993,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG14885,LINC00511,17,SIDG71573,BCAS3-AS1,17,SIDM00758,NCI-H1993,Lung,False,SOMETHING_INTRON,False,Sanger Cell Lines Fusions
SIDG15000,LINC00665,19,SIDG42117,ZNF573,19,SIDM01126,NCI-H64,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG15083,EOLA2-DT,X,SIDG17156,MAMLD1,X,SIDM00104,NCI-H2369,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG34989,SLC44A3-AS1,1,SIDG00857,ALG14,1,SIDM00744,NCI-H1651,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG15403,LINC01322,3,SIDG02171,BCHE,3,SIDM00810,A427,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG16607,LINGO2,9,SIDG04193,CDKN2B-AS1,9,SIDM00640,MSTO-211H,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG16607,LINGO2,9,SIDG04193,CDKN2B-AS1,9,SIDM00640,MSTO-211H,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG16607,LINGO2,9,SIDG04193,CDKN2B-AS1,9,SIDM00640,MSTO-211H,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG16607,LINGO2,9,SIDG04193,CDKN2B-AS1,9,SIDM00640,MSTO-211H,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG16670,LMO4,1,SIDG41673,ZNF7,8,SIDM00738,NCI-H1755,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG16671,LMO7,13,SIDG19968,MPRIP,17,SIDM00697,NCI-H1436,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG16671,LMO7,13,SIDG25041,PLPBP,8,SIDM00100,NCI-H2595,Lung,False,ambiguous,False,Sanger Cell Lines Fusions
SIDG16688,LNPEP,5,SIDG03524,CAST,5,SIDM00649,NCI-H1299,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG16721,LPCAT1,5,SIDG34518,SKP2,5,SIDM00734,NCI-H1437,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG16722,LPCAT2,16,SIDG05201,COQ9,16,SIDM00747,NCI-H1623,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG16729,LPIN2,18,SIDG01389,ARHGAP28,18,SIDM00810,A427,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG16729,LPIN2,18,SIDG01389,ARHGAP28,18,SIDM00810,A427,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG16733,LPP,3,SIDG13945,KNTC1,12,SIDM00810,A427,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG16733,LPP,3,SIDG13945,KNTC1,12,SIDM00810,A427,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG16733,LPP,3,SIDG13945,KNTC1,12,SIDM00810,A427,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG16755,LRIG2,1,SIDG04569,CHIA,1,SIDM00744,NCI-H1651,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG16755,LRIG2,1,SIDG04569,CHIA,1,SIDM00744,NCI-H1651,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG16776,LRP12,8,SIDG08410,CYRIB,8,SIDM00927,NCI-H510A,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG16773,LRP8,1,SIDG12151,HSPG2,1,SIDM00710,NCI-H2081,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG16780,LRRC1,6,SIDG03269,CA10,17,SIDM00758,NCI-H1993,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG16815,LRRC28,15,SIDG13197,IQCH,15,SIDM00744,NCI-H1651,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG16849,LRRC45,17,SIDG00174,ACADL,2,SIDM00715,NCI-H2030,Lung,False,ambiguous,False,Sanger Cell Lines Fusions
SIDG16849,LRRC45,17,SIDG00174,ACADL,2,SIDM00715,NCI-H2030,Lung,False,ambiguous,False,Sanger Cell Lines Fusions
SIDG16849,LRRC45,17,SIDG09939,GCGR,17,SIDM00294,LU-135,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG16796,LRRC8C,1,SIDG27200,RHOT1,17,SIDM00925,NCI-H441,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG16878,LRRFIP2,3,SIDG21708,NEK10,3,SIDM00710,NCI-H2081,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG16932,LSS,21,SIDG04605,CHORDC1,11,SIDM00744,NCI-H1651,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG16939,LTBP1,2,SIDG21686,NEGR1,1,SIDM00770,NCI-H1836,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG16940,LTBP2,14,SIDG03493,CASC21,8,SIDM01131,NCI-H82,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG16940,LTBP2,14,SIDG03483,CASC8,8,SIDM01131,NCI-H82,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG17001,LYPD6B,2,SIDG13736,KIF5C,2,SIDM00760,NCI-H1963,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG17052,MACF1,1,SIDG11215,HEYL,1,SIDM00927,NCI-H510A,Lung,False,ambiguous,False,Sanger Cell Lines Fusions
SIDG17052,MACF1,1,SIDG11215,HEYL,1,SIDM00927,NCI-H510A,Lung,False,ambiguous,False,Sanger Cell Lines Fusions
SIDG17052,MACF1,1,SIDG33909,SDCCAG8,1,SIDM00741,NCI-H1694,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG17056,MACROD2,20,SIDG34366,SHANK2,11,SIDM00749,NCI-H1573,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG17122,MAGI1,3,SIDG04592,CHMP2B,3,SIDM01072,HCC-15,Lung,False,stop-codon,False,Sanger Cell Lines Fusions
SIDG17144,MALAT1,11,SIDG03422,CAPN1,11,SIDM00245,MS-1,Lung,False,SOMETHING_INTRON,False,Sanger Cell Lines Fusions
SIDG17154,MAML2,11,SIDG39891,TUBA3D,2,SIDM00728,NCI-H2291,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG17156,MAMLD1,X,SIDG03994,CD99L2,X,SIDM00759,NCI-H1975,Lung,False,ambiguous,False,Sanger Cell Lines Fusions
SIDG17200,MAP3K1,5,SIDG00154,ABLIM3,5,SIDM00723,NCI-H2444,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG17203,MAP3K4,6,SIDG02892,C6orf118,6,SIDM00743,NCI-H1666,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG17203,MAP3K4,6,SIDG02892,C6orf118,6,SIDM00743,NCI-H1666,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG17229,MAP7,6,SIDG12419,IGF2R,6,SIDM00743,NCI-H1666,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG17235,MAPK1,22,SIDG23631,OSBP2,22,SIDM00365,SBC-1,Lung,False,3UTR_CODING,False,Sanger Cell Lines Fusions
SIDG17273,MAPT,17,SIDG33824,SCHIP1,3,SIDM00046,H3255,Lung,False,ambiguous,False,Sanger Cell Lines Fusions
SIDG17283,MARCHF6,5,SIDG09130,FILIP1L,3,SIDM00770,NCI-H1836,Lung,False,ambiguous,False,Sanger Cell Lines Fusions
SIDG17283,MARCHF6,5,SIDG09130,FILIP1L,3,SIDM00770,NCI-H1836,Lung,False,ambiguous,False,Sanger Cell Lines Fusions
SIDG17320,MARK4,19,SIDG08137,ESRRB,14,SIDM00759,NCI-H1975,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG17320,MARK4,19,SIDG08137,ESRRB,14,SIDM00759,NCI-H1975,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG17331,MAST1,19,SIDG42320,ZNF791,19,SIDM01149,NCI-H847,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG17332,MAST2,1,SIDG06761,DNAJC16,1,SIDM00710,NCI-H2081,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG17347,MATR3,5,SIDG05664,CTNNA1,5,SIDM01149,NCI-H847,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG17347,MATR3,5,SIDG05664,CTNNA1,5,SIDM01149,NCI-H847,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG17372,MBNL1,3,SIDG37119,TANC2,17,SIDM00700,NCI-H2135,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG17372,MBNL1,3,SIDG37119,TANC2,17,SIDM00700,NCI-H2135,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG17473,ME1,6,SIDG35242,SNAP91,6,SIDM01044,EPLC-272H,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG17474,ME2,18,SIDG06116,DCC,18,SIDM01163,SW1573,Lung,True,No,False,Sanger Cell Lines Fusions
SIDG17478,MEAF6,1,SIDG33831,SCMH1,1,SIDM00925,NCI-H441,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG17483,MED1,17,SIDG26561,RABEP1,17,SIDM00183,LB647-SCLC,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG17495,MED13,17,SIDG17287,MARCHF10,17,SIDM00739,NCI-H1734,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG17531,MED29,19,SIDG09468,FREM2,13,SIDM00743,NCI-H1666,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG17571,MEMO1,2,SIDG36410,SRD5A2,2,SIDM00320,VMRC-LCD,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG17598,MEST,7,SIDG04356,CEP41,7,SIDM00367,SBC-3,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG17598,MEST,7,SIDG05304,CPA4,7,SIDM00367,SBC-3,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG17633,METTL21A,2,SIDG25013,PLEKHM3,2,SIDM00758,NCI-H1993,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG17659,MFNG,22,SIDG03454,CARD10,22,SIDM00711,NCI-H2066,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG17676,MFSD12,19,SIDG06903,DPH5,1,SIDM00048,EMC-BAC-1,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG17663,MFSD2A,1,SIDG01730,ATF6,1,SIDM00741,NCI-H1694,Lung,False,3UTR_CODING,False,Sanger Cell Lines Fusions
SIDG17663,MFSD2A,1,SIDG02355,BMP8B,1,SIDM00143,COLO-668,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG17682,MGA,15,SIDG09703,GABRB3,15,SIDM00486,EBC-1,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG17682,MGA,15,SIDG09703,GABRB3,15,SIDM00486,EBC-1,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG17707,MGST3,1,SIDG23995,PBX1,1,SIDM00741,NCI-H1694,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG17730,MICAL2,11,SIDG16563,LINC02547,11,SIDM00134,HOP-92,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG17731,MICAL3,22,SIDG34480,SIRPD,20,SIDM00658,NCI-H1435,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG18476,MIR1204,8,SIDG03483,CASC8,8,SIDM01131,NCI-H82,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG18476,MIR1204,8,SIDG15036,LINC00824,8,SIDM00771,NCI-H1792,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG18476,MIR1204,8,SIDG21124,MYH7,14,SIDM01131,NCI-H82,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG19775,MRTFA,22,SIDG03599,CBX7,22,SIDM00365,SBC-1,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG19775,MRTFA,22,SIDG24538,PHF5A,22,SIDM00745,NCI-H1650,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG19781,MKNK2,19,SIDG13261,ISG15,1,SIDM00965,NCI-H446,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG19784,MKRN2,3,SIDG33849,SCN10A,3,SIDM00710,NCI-H2081,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG19784,MKRN2,3,SIDG33849,SCN10A,3,SIDM00710,NCI-H2081,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG19810,MLLT3,9,SIDG38150,TMIGD1,17,SIDM01150,NCI-H838,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG19823,MLXIP,12,SIDG12092,HSPB8,12,SIDM00048,EMC-BAC-1,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG19823,MLXIP,12,SIDG12092,HSPB8,12,SIDM00048,EMC-BAC-1,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG19861,MMP26,11,SIDG23526,OR51E1,11,SIDM00927,NCI-H510A,Lung,False,5UTR_5UTR,False,Sanger Cell Lines Fusions
SIDG19962,PALS2,7,SIDG24553,PHF14,7,SIDM00758,NCI-H1993,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG19962,PALS2,7,SIDG24553,PHF14,7,SIDM00758,NCI-H1993,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG19962,PALS2,7,SIDG24553,PHF14,7,SIDM00758,NCI-H1993,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG19962,PALS2,7,SIDG24553,PHF14,7,SIDM00758,NCI-H1993,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG19985,MRC2,17,SIDG17202,MAP3K3,17,SIDM00739,NCI-H1734,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG19986,MRE11,11,SIDG05048,CNTN5,11,SIDM00810,A427,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG20122,MRPS6,21,SIDG02075,BACH1,21,SIDM00114,NCI-H513,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG20315,MSI2,17,SIDG09306,FOXK2,17,SIDM01044,EPLC-272H,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG20315,MSI2,17,SIDG39084,TRIM37,17,SIDM00706,NCI-H209,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG20440,MTA2,11,SIDG03068,C12orf76,12,SIDM01071,HCC-33,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG20440,MTA2,11,SIDG03068,C12orf76,12,SIDM01071,HCC-33,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG20440,MTA2,11,SIDG38386,TP73,1,SIDM01071,HCC-33,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG20442,MTAP,9,SIDG37439,TEK,9,SIDM00792,NCI-H1688,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG20672,MTDH,8,SIDG39016,TRHR,8,SIDM00965,NCI-H446,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG20682,MTF1,1,SIDG13110,INPP5B,1,SIDM00183,LB647-SCLC,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG20682,MTF1,1,SIDG21103,MYCL,1,SIDM00183,LB647-SCLC,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG20682,MTF1,1,SIDG21103,MYCL,1,SIDM00183,LB647-SCLC,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG20682,MTF1,1,SIDG21686,NEGR1,1,SIDM00183,LB647-SCLC,Lung,False,ambiguous,False,Sanger Cell Lines Fusions
SIDG20695,MTHFD2L,4,SIDG38621,TRAP1,16,SIDM00721,NCI-H250,Lung,False,Yes,False,Sanger Cell Lines Fusions
